ICD10_Code,ICD10_Description,'ICD-10-CM CODE','ICD-10-CM CODE DESCRIPTION','Default CCSR CATEGORY IP','Default CCSR CATEGORY DESCRIPTION IP','Default CCSR CATEGORY OP','Default CCSR CATEGORY DESCRIPTION OP','CCSR CATEGORY 1','CCSR CATEGORY 1 DESCRIPTION','CCSR CATEGORY 2','CCSR CATEGORY 2 DESCRIPTION','CCSR CATEGORY 3','CCSR CATEGORY 3 DESCRIPTION','CCSR CATEGORY 4','CCSR CATEGORY 4 DESCRIPTION','CCSR CATEGORY 5','CCSR CATEGORY 5 DESCRIPTION','CCSR CATEGORY 6','CCSR CATEGORY 6 DESCRIPTION'
W835,その他の明示された窒息，商業及びサービス施設,,,,,,,,,,,,,,,,,,
W836,その他の明示された窒息，工業用地域及び建築現場,,,,,,,,,,,,,,,,,,
W837,その他の明示された窒息，農場,,,,,,,,,,,,,,,,,,
W838,その他の明示された窒息，その他の明示された場所,,,,,,,,,,,,,,,,,,
W839,その他の明示された窒息，詳細不明の場所,,,,,,,,,,,,,,,,,,
W84,詳細不明の窒息,,,,,,,,,,,,,,,,,,
W840,詳細不明の窒息，家(庭),,,,,,,,,,,,,,,,,,
W841,詳細不明の窒息，居住施設,,,,,,,,,,,,,,,,,,
W842,"詳細不明の窒息，学校,施設及び公共の地域",,,,,,,,,,,,,,,,,,
W843,詳細不明の窒息，スポーツ施設及び競技施設,,,,,,,,,,,,,,,,,,
W844,詳細不明の窒息，街路及びハイウェイ,,,,,,,,,,,,,,,,,,
W845,詳細不明の窒息，商業及びサービス施設,,,,,,,,,,,,,,,,,,
W846,詳細不明の窒息，工業用地域及び建築現場,,,,,,,,,,,,,,,,,,
W847,詳細不明の窒息，農場,,,,,,,,,,,,,,,,,,
W848,詳細不明の窒息，その他の明示された場所,,,,,,,,,,,,,,,,,,
W849,詳細不明の窒息，詳細不明の場所,,,,,,,,,,,,,,,,,,
W85,送電線への曝露,,,,,,,,,,,,,,,,,,
W850,送電線への曝露，家(庭),,,,,,,,,,,,,,,,,,
W851,送電線への曝露，居住施設,,,,,,,,,,,,,,,,,,
W852,"送電線への曝露，学校,施設及び公共の地域",,,,,,,,,,,,,,,,,,
W853,送電線への曝露，スポーツ施設及び競技施設,,,,,,,,,,,,,,,,,,
W854,送電線への曝露，街路及びハイウェイ,,,,,,,,,,,,,,,,,,
W855,送電線への曝露，商業及びサービス施設,,,,,,,,,,,,,,,,,,
W856,送電線への曝露，工業用地域及び建築現場,,,,,,,,,,,,,,,,,,
W857,送電線への曝露，農場,,,,,,,,,,,,,,,,,,
W858,送電線への曝露，その他の明示された場所,,,,,,,,,,,,,,,,,,
W859,送電線への曝露，詳細不明の場所,,,,,,,,,,,,,,,,,,
W86,その他の明示された電流への曝露,,,,,,,,,,,,,,,,,,
W862,"その他の明示された電流への曝露，学校,施設及び公共の地域",,,,,,,,,,,,,,,,,,
W863,その他の明示された電流への曝露，スポーツ施設及び競技施設,,,,,,,,,,,,,,,,,,
W864,その他の明示された電流への曝露，街路及びハイウェイ,,,,,,,,,,,,,,,,,,
W865,その他の明示された電流への曝露，商業及びサービス施設,,,,,,,,,,,,,,,,,,
W866,その他の明示された電流への曝露，工業用地域及び建築現場,,,,,,,,,,,,,,,,,,
W867,その他の明示された電流への曝露，農場,,,,,,,,,,,,,,,,,,
W869,その他の明示された電流への曝露，詳細不明の場所,,,,,,,,,,,,,,,,,,
W87,詳細不明の電流への曝露,,,,,,,,,,,,,,,,,,
W870,詳細不明の電流への曝露，家(庭),,,,,,,,,,,,,,,,,,
W871,詳細不明の電流への曝露，居住施設,,,,,,,,,,,,,,,,,,
W872,"詳細不明の電流への曝露，学校,施設及び公共の地域",,,,,,,,,,,,,,,,,,
W873,詳細不明の電流への曝露，スポーツ施設及び競技施設,,,,,,,,,,,,,,,,,,
W874,詳細不明の電流への曝露，街路及びハイウェイ,,,,,,,,,,,,,,,,,,
W875,詳細不明の電流への曝露，商業及びサービス施設,,,,,,,,,,,,,,,,,,
W876,詳細不明の電流への曝露，工業用地域及び建築現場,,,,,,,,,,,,,,,,,,
W877,詳細不明の電流への曝露，農場,,,,,,,,,,,,,,,,,,
W878,詳細不明の電流への曝露，その他の明示された場所,,,,,,,,,,,,,,,,,,
W879,詳細不明の電流への曝露，詳細不明の場所,,,,,,,,,,,,,,,,,,
W88,電離放射線への曝露,,,,,,,,,,,,,,,,,,
W882,"電離放射線への曝露，学校,施設及び公共の地域",,,,,,,,,,,,,,,,,,
W883,電離放射線への曝露，スポーツ施設及び競技施設,,,,,,,,,,,,,,,,,,
W884,電離放射線への曝露，街路及びハイウェイ,,,,,,,,,,,,,,,,,,
W885,電離放射線への曝露，商業及びサービス施設,,,,,,,,,,,,,,,,,,
W886,電離放射線への曝露，工業用地域及び建築現場,,,,,,,,,,,,,,,,,,
W887,電離放射線への曝露，農場,,,,,,,,,,,,,,,,,,
W889,電離放射線への曝露，詳細不明の場所,,,,,,,,,,,,,,,,,,
W89,人工の可視光線及び紫外線への曝露,,,,,,,,,,,,,,,,,,
W892,"人工の可視光線及び紫外線への曝露，学校,施設及び公共の地域",,,,,,,,,,,,,,,,,,
W893,人工の可視光線及び紫外線への曝露，スポーツ施設及び競技施設,,,,,,,,,,,,,,,,,,
W894,人工の可視光線及び紫外線への曝露，街路及びハイウェイ,,,,,,,,,,,,,,,,,,
W895,人工の可視光線及び紫外線への曝露，商業及びサービス施設,,,,,,,,,,,,,,,,,,
W896,人工の可視光線及び紫外線への曝露，工業用地域及び建築現場,,,,,,,,,,,,,,,,,,
W897,人工の可視光線及び紫外線への曝露，農場,,,,,,,,,,,,,,,,,,
W90,その他の非電離放射線への曝露,,,,,,,,,,,,,,,,,,
W903,その他の非電離放射線への曝露，スポーツ施設及び競技施設,,,,,,,,,,,,,,,,,,
W904,その他の非電離放射線への曝露，街路及びハイウェイ,,,,,,,,,,,,,,,,,,
W905,その他の非電離放射線への曝露，商業及びサービス施設,,,,,,,,,,,,,,,,,,
W906,その他の非電離放射線への曝露，工業用地域及び建築現場,,,,,,,,,,,,,,,,,,
W907,その他の非電離放射線への曝露，農場,,,,,,,,,,,,,,,,,,
W909,その他の非電離放射線への曝露，詳細不明の場所,,,,,,,,,,,,,,,,,,
W91,詳細不明の放射線への曝露,,,,,,,,,,,,,,,,,,
W910,詳細不明の放射線への曝露，家(庭),,,,,,,,,,,,,,,,,,
W911,詳細不明の放射線への曝露，居住施設,,,,,,,,,,,,,,,,,,
W912,"詳細不明の放射線への曝露，学校,施設及び公共の地域",,,,,,,,,,,,,,,,,,
W913,詳細不明の放射線への曝露，スポーツ施設及び競技施設,,,,,,,,,,,,,,,,,,
W914,詳細不明の放射線への曝露，街路及びハイウェイ,,,,,,,,,,,,,,,,,,
W915,詳細不明の放射線への曝露，商業及びサービス施設,,,,,,,,,,,,,,,,,,
W916,詳細不明の放射線への曝露，工業用地域及び建築現場,,,,,,,,,,,,,,,,,,
W917,詳細不明の放射線への曝露，農場,,,,,,,,,,,,,,,,,,
W918,詳細不明の放射線への曝露，その他の明示された場所,,,,,,,,,,,,,,,,,,
W919,詳細不明の放射線への曝露，詳細不明の場所,,,,,,,,,,,,,,,,,,
W92,人工の過度の高温への曝露,,,,,,,,,,,,,,,,,,
W920,人工の過度の高温への曝露，家(庭),,,,,,,,,,,,,,,,,,
W921,人工の過度の高温への曝露，居住施設,,,,,,,,,,,,,,,,,,
W922,"人工の過度の高温への曝露，学校,施設及び公共の地域",,,,,,,,,,,,,,,,,,
W923,人工の過度の高温への曝露，スポーツ施設及び競技施設,,,,,,,,,,,,,,,,,,
W924,人工の過度の高温への曝露，街路及びハイウェイ,,,,,,,,,,,,,,,,,,
W925,人工の過度の高温への曝露，商業及びサービス施設,,,,,,,,,,,,,,,,,,
W926,人工の過度の高温への曝露，工業用地域及び建築現場,,,,,,,,,,,,,,,,,,
W927,人工の過度の高温への曝露，農場,,,,,,,,,,,,,,,,,,
W928,人工の過度の高温への曝露，その他の明示された場所,,,,,,,,,,,,,,,,,,
W929,人工の過度の高温への曝露，詳細不明の場所,,,,,,,,,,,,,,,,,,
W93,人工の過度の低温への曝露,,,,,,,,,,,,,,,,,,
W933,人工の過度の低温への曝露，スポーツ施設及び競技施設,,,,,,,,,,,,,,,,,,
W934,人工の過度の低温への曝露，街路及びハイウェイ,,,,,,,,,,,,,,,,,,
W935,人工の過度の低温への曝露，商業及びサービス施設,,,,,,,,,,,,,,,,,,
W936,人工の過度の低温への曝露，工業用地域及び建築現場,,,,,,,,,,,,,,,,,,
W937,人工の過度の低温への曝露，農場,,,,,,,,,,,,,,,,,,
W939,人工の過度の低温への曝露，詳細不明の場所,,,,,,,,,,,,,,,,,,
W94,高圧，低圧及び気圧の変化への曝露,,,,,,,,,,,,,,,,,,
W944,高圧，低圧及び気圧の変化への曝露，街路及びハイウェイ,,,,,,,,,,,,,,,,,,
W945,高圧，低圧及び気圧の変化への曝露，商業及びサービス施設,,,,,,,,,,,,,,,,,,
W946,高圧，低圧及び気圧の変化への曝露，工業用地域及び建築現場,,,,,,,,,,,,,,,,,,
W947,高圧，低圧及び気圧の変化への曝露，農場,,,,,,,,,,,,,,,,,,
W948,高圧，低圧及び気圧の変化への曝露，その他の明示された場所,,,,,,,,,,,,,,,,,,
W949,高圧，低圧及び気圧の変化への曝露，詳細不明の場所,,,,,,,,,,,,,,,,,,
W99,その他及び詳細不明の人工の環境要因への曝露,,,,,,,,,,,,,,,,,,
W990,その他及び詳細不明の人工の環境要因への曝露，家(庭),,,,,,,,,,,,,,,,,,
W991,その他及び詳細不明の人工の環境要因への曝露，居住施設,,,,,,,,,,,,,,,,,,
W992,"その他及び詳細不明の人工の環境要因への曝露，学校,施設及び公共の地域",,,,,,,,,,,,,,,,,,
W993,その他及び詳細不明の人工の環境要因への曝露，スポーツ施設及び競技施設,,,,,,,,,,,,,,,,,,
W994,その他及び詳細不明の人工の環境要因への曝露，街路及びハイウェイ,,,,,,,,,,,,,,,,,,
W995,その他及び詳細不明の人工の環境要因への曝露，商業及びサービス施設,,,,,,,,,,,,,,,,,,
W996,その他及び詳細不明の人工の環境要因への曝露，工業用地域及び建築現場,,,,,,,,,,,,,,,,,,
W997,その他及び詳細不明の人工の環境要因への曝露，農場,,,,,,,,,,,,,,,,,,
W998,その他及び詳細不明の人工の環境要因への曝露，その他の明示された場所,,,,,,,,,,,,,,,,,,
W999,その他及び詳細不明の人工の環境要因への曝露，詳細不明の場所,,,,,,,,,,,,,,,,,,
X00,建物又は建造物内の管理されていない火への曝露,,,,,,,,,,,,,,,,,,
X006,建物又は建造物内の管理されていない火への曝露，工業用地域及び建築現場,,,,,,,,,,,,,,,,,,
X007,建物又は建造物内の管理されていない火への曝露，農場,,,,,,,,,,,,,,,,,,
X009,建物又は建造物内の管理されていない火への曝露，詳細不明の場所,,,,,,,,,,,,,,,,,,
X01,建物又は建造物外の管理されていない火への曝露,,,,,,,,,,,,,,,,,,
X012,"建物又は建造物外の管理されていない火への曝露，学校,施設及び公共の地域",,,,,,,,,,,,,,,,,,
X015,建物又は建造物外の管理されていない火への曝露，商業及びサービス施設,,,,,,,,,,,,,,,,,,
X016,建物又は建造物外の管理されていない火への曝露，工業用地域及び建築現場,,,,,,,,,,,,,,,,,,
X017,建物又は建造物外の管理されていない火への曝露，農場,,,,,,,,,,,,,,,,,,
X019,建物又は建造物外の管理されていない火への曝露，詳細不明の場所,,,,,,,,,,,,,,,,,,
X02,建物又は建造物内の管理された火への曝露,,,,,,,,,,,,,,,,,,
X026,建物又は建造物内の管理された火への曝露，工業用地域及び建築現場,,,,,,,,,,,,,,,,,,
X027,建物又は建造物内の管理された火への曝露，農場,,,,,,,,,,,,,,,,,,
X029,建物又は建造物内の管理された火への曝露，詳細不明の場所,,,,,,,,,,,,,,,,,,
X03,建物又は建造物外の管理された火への曝露,,,,,,,,,,,,,,,,,,
X032,"建物又は建造物外の管理された火への曝露，学校,施設及び公共の地域",,,,,,,,,,,,,,,,,,
X035,建物又は建造物外の管理された火への曝露，商業及びサービス施設,,,,,,,,,,,,,,,,,,
X036,建物又は建造物外の管理された火への曝露，工業用地域及び建築現場,,,,,,,,,,,,,,,,,,
X037,建物又は建造物外の管理された火への曝露，農場,,,,,,,,,,,,,,,,,,
X039,建物又は建造物外の管理された火への曝露，詳細不明の場所,,,,,,,,,,,,,,,,,,
X04,高可燃性物質の発火への曝露,,,,,,,,,,,,,,,,,,
X040,高可燃性物質の発火への曝露，家(庭),,,,,,,,,,,,,,,,,,
X041,高可燃性物質の発火への曝露，居住施設,,,,,,,,,,,,,,,,,,
X042,"高可燃性物質の発火への曝露，学校,施設及び公共の地域",,,,,,,,,,,,,,,,,,
X043,高可燃性物質の発火への曝露，スポーツ施設及び競技施設,,,,,,,,,,,,,,,,,,
X044,高可燃性物質の発火への曝露，街路及びハイウェイ,,,,,,,,,,,,,,,,,,
X045,高可燃性物質の発火への曝露，商業及びサービス施設,,,,,,,,,,,,,,,,,,
X046,高可燃性物質の発火への曝露，工業用地域及び建築現場,,,,,,,,,,,,,,,,,,
X047,高可燃性物質の発火への曝露，農場,,,,,,,,,,,,,,,,,,
X048,高可燃性物質の発火への曝露，その他の明示された場所,,,,,,,,,,,,,,,,,,
X049,高可燃性物質の発火への曝露，詳細不明の場所,,,,,,,,,,,,,,,,,,
X05,夜着の発火又は溶解への曝露,,,,,,,,,,,,,,,,,,
X050,夜着の発火又は溶解への曝露，家(庭),,,,,,,,,,,,,,,,,,
X051,夜着の発火又は溶解への曝露，居住施設,,,,,,,,,,,,,,,,,,
X052,"夜着の発火又は溶解への曝露，学校,施設及び公共の地域",,,,,,,,,,,,,,,,,,
X053,夜着の発火又は溶解への曝露，スポーツ施設及び競技施設,,,,,,,,,,,,,,,,,,
X054,夜着の発火又は溶解への曝露，街路及びハイウェイ,,,,,,,,,,,,,,,,,,
X055,夜着の発火又は溶解への曝露，商業及びサービス施設,,,,,,,,,,,,,,,,,,
X056,夜着の発火又は溶解への曝露，工業用地域及び建築現場,,,,,,,,,,,,,,,,,,
X057,夜着の発火又は溶解への曝露，農場,,,,,,,,,,,,,,,,,,
X058,夜着の発火又は溶解への曝露，その他の明示された場所,,,,,,,,,,,,,,,,,,
X059,夜着の発火又は溶解への曝露，詳細不明の場所,,,,,,,,,,,,,,,,,,
X06,その他の着衣及び衣服の発火又は溶解への曝露,,,,,,,,,,,,,,,,,,
X064,その他の着衣及び衣服の発火又は溶解への曝露，街路及びハイウェイ,,,,,,,,,,,,,,,,,,
X065,その他の着衣及び衣服の発火又は溶解への曝露，商業及びサービス施設,,,,,,,,,,,,,,,,,,
X066,その他の着衣及び衣服の発火又は溶解への曝露，工業用地域及び建築現場,,,,,,,,,,,,,,,,,,
X067,その他の着衣及び衣服の発火又は溶解への曝露，農場,,,,,,,,,,,,,,,,,,
X068,その他の着衣及び衣服の発火又は溶解への曝露，その他の明示された場所,,,,,,,,,,,,,,,,,,
X069,その他の着衣及び衣服の発火又は溶解への曝露，詳細不明の場所,,,,,,,,,,,,,,,,,,
X08,その他の明示された煙，火及び火炎への曝露,,,,,,,,,,,,,,,,,,
X083,その他の明示された煙，火及び火炎への曝露，スポーツ施設及び競技施設,,,,,,,,,,,,,,,,,,
X084,その他の明示された煙，火及び火炎への曝露，街路及びハイウェイ,,,,,,,,,,,,,,,,,,
X085,その他の明示された煙，火及び火炎への曝露，商業及びサービス施設,,,,,,,,,,,,,,,,,,
X086,その他の明示された煙，火及び火炎への曝露，工業用地域及び建築現場,,,,,,,,,,,,,,,,,,
X087,その他の明示された煙，火及び火炎への曝露，農場,,,,,,,,,,,,,,,,,,
X089,その他の明示された煙，火及び火炎への曝露，詳細不明の場所,,,,,,,,,,,,,,,,,,
X09,詳細不明の煙，火及び火炎への曝露,,,,,,,,,,,,,,,,,,
X090,詳細不明の煙，火及び火炎への曝露，家(庭),,,,,,,,,,,,,,,,,,
X091,詳細不明の煙，火及び火炎への曝露，居住施設,,,,,,,,,,,,,,,,,,
X092,"詳細不明の煙，火及び火炎への曝露，学校,施設及び公共の地域",,,,,,,,,,,,,,,,,,
X093,詳細不明の煙，火及び火炎への曝露，スポーツ施設及び競技施設,,,,,,,,,,,,,,,,,,
X094,詳細不明の煙，火及び火炎への曝露，街路及びハイウェイ,,,,,,,,,,,,,,,,,,
X095,詳細不明の煙，火及び火炎への曝露，商業及びサービス施設,,,,,,,,,,,,,,,,,,
X096,詳細不明の煙，火及び火炎への曝露，工業用地域及び建築現場,,,,,,,,,,,,,,,,,,
X097,詳細不明の煙，火及び火炎への曝露，農場,,,,,,,,,,,,,,,,,,
X098,詳細不明の煙，火及び火炎への曝露，その他の明示された場所,,,,,,,,,,,,,,,,,,
X099,詳細不明の煙，火及び火炎への曝露，詳細不明の場所,,,,,,,,,,,,,,,,,,
X10,高温の飲物，食物，油脂及び食用油との接触,,,,,,,,,,,,,,,,,,
X103,高温の飲物，食物，油脂及び食用油との接触，スポーツ施設及び競技施設,,,,,,,,,,,,,,,,,,
X104,高温の飲物，食物，油脂及び食用油との接触，街路及びハイウェイ,,,,,,,,,,,,,,,,,,
X105,高温の飲物，食物，油脂及び食用油との接触，商業及びサービス施設,,,,,,,,,,,,,,,,,,
X106,高温の飲物，食物，油脂及び食用油との接触，工業用地域及び建築現場,,,,,,,,,,,,,,,,,,
X107,高温の飲物，食物，油脂及び食用油との接触，農場,,,,,,,,,,,,,,,,,,
X108,高温の飲物，食物，油脂及び食用油との接触，その他の明示された場所,,,,,,,,,,,,,,,,,,
X109,高温の飲物，食物，油脂及び食用油との接触，詳細不明の場所,,,,,,,,,,,,,,,,,,
X11,蛇口からの熱湯との接触,,,,,,,,,,,,,,,,,,
X112,"蛇口からの熱湯との接触，学校,施設及び公共の地域",,,,,,,,,,,,,,,,,,
X113,蛇口からの熱湯との接触，スポーツ施設及び競技施設,,,,,,,,,,,,,,,,,,
X114,蛇口からの熱湯との接触，街路及びハイウェイ,,,,,,,,,,,,,,,,,,
X115,蛇口からの熱湯との接触，商業及びサービス施設,,,,,,,,,,,,,,,,,,
X116,蛇口からの熱湯との接触，工業用地域及び建築現場,,,,,,,,,,,,,,,,,,
X117,蛇口からの熱湯との接触，農場,,,,,,,,,,,,,,,,,,
X119,蛇口からの熱湯との接触，詳細不明の場所,,,,,,,,,,,,,,,,,,
X12,その他の高温液体との接触,,,,,,,,,,,,,,,,,,
X120,その他の高温液体との接触，家(庭),,,,,,,,,,,,,,,,,,
X121,その他の高温液体との接触，居住施設,,,,,,,,,,,,,,,,,,
X122,"その他の高温液体との接触，学校,施設及び公共の地域",,,,,,,,,,,,,,,,,,
X123,その他の高温液体との接触，スポーツ施設及び競技施設,,,,,,,,,,,,,,,,,,
X124,その他の高温液体との接触，街路及びハイウェイ,,,,,,,,,,,,,,,,,,
X125,その他の高温液体との接触，商業及びサービス施設,,,,,,,,,,,,,,,,,,
X126,その他の高温液体との接触，工業用地域及び建築現場,,,,,,,,,,,,,,,,,,
X127,その他の高温液体との接触，農場,,,,,,,,,,,,,,,,,,
X128,その他の高温液体との接触，その他の明示された場所,,,,,,,,,,,,,,,,,,
X129,その他の高温液体との接触，詳細不明の場所,,,,,,,,,,,,,,,,,,
X13,スチーム及び高温蒸気との接触,,,,,,,,,,,,,,,,,,
X132,"スチーム及び高温蒸気との接触，学校,施設及び公共の地域",,,,,,,,,,,,,,,,,,
X133,スチーム及び高温蒸気との接触，スポーツ施設及び競技施設,,,,,,,,,,,,,,,,,,
X134,スチーム及び高温蒸気との接触，街路及びハイウェイ,,,,,,,,,,,,,,,,,,
X135,スチーム及び高温蒸気との接触，商業及びサービス施設,,,,,,,,,,,,,,,,,,
X136,スチーム及び高温蒸気との接触，工業用地域及び建築現場,,,,,,,,,,,,,,,,,,
X137,スチーム及び高温蒸気との接触，農場,,,,,,,,,,,,,,,,,,
X138,スチーム及び高温蒸気との接触，その他の明示された場所,,,,,,,,,,,,,,,,,,
X139,スチーム及び高温蒸気との接触，詳細不明の場所,,,,,,,,,,,,,,,,,,
X14,高温の空気及びガスとの接触,,,,,,,,,,,,,,,,,,
X142,"高温の空気及びガスとの接触，学校,施設及び公共の地域",,,,,,,,,,,,,,,,,,
X143,高温の空気及びガスとの接触，スポーツ施設及び競技施設,,,,,,,,,,,,,,,,,,
X144,高温の空気及びガスとの接触，街路及びハイウェイ,,,,,,,,,,,,,,,,,,
X145,高温の空気及びガスとの接触，商業及びサービス施設,,,,,,,,,,,,,,,,,,
X146,高温の空気及びガスとの接触，工業用地域及び建築現場,,,,,,,,,,,,,,,,,,
X147,高温の空気及びガスとの接触，農場,,,,,,,,,,,,,,,,,,
X148,高温の空気及びガスとの接触，その他の明示された場所,,,,,,,,,,,,,,,,,,
X149,高温の空気及びガスとの接触，詳細不明の場所,,,,,,,,,,,,,,,,,,
X15,高温の家庭用具との接触,,,,,,,,,,,,,,,,,,
X154,高温の家庭用具との接触，街路及びハイウェイ,,,,,,,,,,,,,,,,,,
X155,高温の家庭用具との接触，商業及びサービス施設,,,,,,,,,,,,,,,,,,
X156,高温の家庭用具との接触，工業用地域及び建築現場,,,,,,,,,,,,,,,,,,
X157,高温の家庭用具との接触，農場,,,,,,,,,,,,,,,,,,
X159,高温の家庭用具との接触，詳細不明の場所,,,,,,,,,,,,,,,,,,
X16,高温の暖房器具，ラジエーター及びパイプとの接触,,,,,,,,,,,,,,,,,,
X160,高温の暖房器具，ラジエーター及びパイプとの接触，家(庭),,,,,,,,,,,,,,,,,,
X161,高温の暖房器具，ラジエーター及びパイプとの接触，居住施設,,,,,,,,,,,,,,,,,,
X162,"高温の暖房器具，ラジエーター及びパイプとの接触，学校,施設及び公共の地域",,,,,,,,,,,,,,,,,,
X163,高温の暖房器具，ラジエーター及びパイプとの接触，スポーツ施設及び競技施設,,,,,,,,,,,,,,,,,,
X164,高温の暖房器具，ラジエーター及びパイプとの接触，街路及びハイウェイ,,,,,,,,,,,,,,,,,,
X165,高温の暖房器具，ラジエーター及びパイプとの接触，商業及びサービス施設,,,,,,,,,,,,,,,,,,
X166,高温の暖房器具，ラジエーター及びパイプとの接触，工業用地域及び建築現場,,,,,,,,,,,,,,,,,,
X167,高温の暖房器具，ラジエーター及びパイプとの接触，農場,,,,,,,,,,,,,,,,,,
X168,高温の暖房器具，ラジエーター及びパイプとの接触，その他の明示された場所,,,,,,,,,,,,,,,,,,
X169,高温の暖房器具，ラジエーター及びパイプとの接触，詳細不明の場所,,,,,,,,,,,,,,,,,,
X17,高温のエンジン，機械及び器具との接触,,,,,,,,,,,,,,,,,,
X170,高温のエンジン，機械及び器具との接触，家(庭),,,,,,,,,,,,,,,,,,
X171,高温のエンジン，機械及び器具との接触，居住施設,,,,,,,,,,,,,,,,,,
X172,"高温のエンジン，機械及び器具との接触，学校,施設及び公共の地域",,,,,,,,,,,,,,,,,,
X173,高温のエンジン，機械及び器具との接触，スポーツ施設及び競技施設,,,,,,,,,,,,,,,,,,
X174,高温のエンジン，機械及び器具との接触，街路及びハイウェイ,,,,,,,,,,,,,,,,,,
X175,高温のエンジン，機械及び器具との接触，商業及びサービス施設,,,,,,,,,,,,,,,,,,
X176,高温のエンジン，機械及び器具との接触，工業用地域及び建築現場,,,,,,,,,,,,,,,,,,
X177,高温のエンジン，機械及び器具との接触，農場,,,,,,,,,,,,,,,,,,
X178,高温のエンジン，機械及び器具との接触，その他の明示された場所,,,,,,,,,,,,,,,,,,
X179,高温のエンジン，機械及び器具との接触，詳細不明の場所,,,,,,,,,,,,,,,,,,
X18,その他の高温金属との接触,,,,,,,,,,,,,,,,,,
X180,その他の高温金属との接触，家(庭),,,,,,,,,,,,,,,,,,
X181,その他の高温金属との接触，居住施設,,,,,,,,,,,,,,,,,,
X182,"その他の高温金属との接触，学校,施設及び公共の地域",,,,,,,,,,,,,,,,,,
X183,その他の高温金属との接触，スポーツ施設及び競技施設,,,,,,,,,,,,,,,,,,
X184,その他の高温金属との接触，街路及びハイウェイ,,,,,,,,,,,,,,,,,,
X185,その他の高温金属との接触，商業及びサービス施設,,,,,,,,,,,,,,,,,,
X186,その他の高温金属との接触，工業用地域及び建築現場,,,,,,,,,,,,,,,,,,
X187,その他の高温金属との接触，農場,,,,,,,,,,,,,,,,,,
X188,その他の高温金属との接触，その他の明示された場所,,,,,,,,,,,,,,,,,,
X189,その他の高温金属との接触，詳細不明の場所,,,,,,,,,,,,,,,,,,
X19,その他及び詳細不明の熱及び高温物質との接触,,,,,,,,,,,,,,,,,,
X190,その他及び詳細不明の熱及び高温物質との接触，家(庭),,,,,,,,,,,,,,,,,,
X191,その他及び詳細不明の熱及び高温物質との接触，居住施設,,,,,,,,,,,,,,,,,,
X192,"その他及び詳細不明の熱及び高温物質との接触，学校,施設及び公共の地域",,,,,,,,,,,,,,,,,,
X193,その他及び詳細不明の熱及び高温物質との接触，スポーツ施設及び競技施設,,,,,,,,,,,,,,,,,,
X194,その他及び詳細不明の熱及び高温物質との接触，街路及びハイウェイ,,,,,,,,,,,,,,,,,,
X195,その他及び詳細不明の熱及び高温物質との接触，商業及びサービス施設,,,,,,,,,,,,,,,,,,
X196,その他及び詳細不明の熱及び高温物質との接触，工業用地域及び建築現場,,,,,,,,,,,,,,,,,,
X197,その他及び詳細不明の熱及び高温物質との接触，農場,,,,,,,,,,,,,,,,,,
X198,その他及び詳細不明の熱及び高温物質との接触，その他の明示された場所,,,,,,,,,,,,,,,,,,
X199,その他及び詳細不明の熱及び高温物質との接触，詳細不明の場所,,,,,,,,,,,,,,,,,,
X20,毒ヘビ及び毒トカゲとの接触,,,,,,,,,,,,,,,,,,
X200,毒ヘビ及び毒トカゲとの接触，家(庭),,,,,,,,,,,,,,,,,,
X201,毒ヘビ及び毒トカゲとの接触，居住施設,,,,,,,,,,,,,,,,,,
X202,"毒ヘビ及び毒トカゲとの接触，学校,施設及び公共の地域",,,,,,,,,,,,,,,,,,
X203,毒ヘビ及び毒トカゲとの接触，スポーツ施設及び競技施設,,,,,,,,,,,,,,,,,,
X204,毒ヘビ及び毒トカゲとの接触，街路及びハイウェイ,,,,,,,,,,,,,,,,,,
X205,毒ヘビ及び毒トカゲとの接触，商業及びサービス施設,,,,,,,,,,,,,,,,,,
X206,毒ヘビ及び毒トカゲとの接触，工業用地域及び建築現場,,,,,,,,,,,,,,,,,,
X207,毒ヘビ及び毒トカゲとの接触，農場,,,,,,,,,,,,,,,,,,
X208,毒ヘビ及び毒トカゲとの接触，その他の明示された場所,,,,,,,,,,,,,,,,,,
X209,毒ヘビ及び毒トカゲとの接触，詳細不明の場所,,,,,,,,,,,,,,,,,,
X21,毒グモとの接触,,,,,,,,,,,,,,,,,,
X210,毒グモとの接触，家(庭),,,,,,,,,,,,,,,,,,
X211,毒グモとの接触，居住施設,,,,,,,,,,,,,,,,,,
X212,"毒グモとの接触，学校,施設及び公共の地域",,,,,,,,,,,,,,,,,,
X213,毒グモとの接触，スポーツ施設及び競技施設,,,,,,,,,,,,,,,,,,
X214,毒グモとの接触，街路及びハイウェイ,,,,,,,,,,,,,,,,,,
X215,毒グモとの接触，商業及びサービス施設,,,,,,,,,,,,,,,,,,
X216,毒グモとの接触，工業用地域及び建築現場,,,,,,,,,,,,,,,,,,
X217,毒グモとの接触，農場,,,,,,,,,,,,,,,,,,
X218,毒グモとの接触，その他の明示された場所,,,,,,,,,,,,,,,,,,
X219,毒グモとの接触，詳細不明の場所,,,,,,,,,,,,,,,,,,
X22,サソリとの接触,,,,,,,,,,,,,,,,,,
X220,サソリとの接触，家(庭),,,,,,,,,,,,,,,,,,
X221,サソリとの接触，居住施設,,,,,,,,,,,,,,,,,,
X222,"サソリとの接触，学校,施設及び公共の地域",,,,,,,,,,,,,,,,,,
